"","Pop1","Pop2","Pop3","Pop4","Pop5"
"20902",0,1,1,0,0.643197421550007
"20903",0,1,1,0,0.869144224537202
"20904",0,1,1,0,0.985644020084082
"20905",0,1,1,0,0.94928191338573
"20906",0,1,1,0,0.972289625236473
"20907",0,1,1,0,0.975703762558578
"20908",0,1,1,0,0.569436075267617
"20909",0,1,1,0,0.520084979443471
"20910",0,1,1,0,0.708764693063221
"20911",0,1,1,0,0.836036275467291
"20912",0,1,1,0,0.894030406797543
"20913",0,1,1,0,0.769584245111715
"20914",0,1,1,0,0.519736097619161
"20915",0,1,1,0,0.925083694271468
"20916",0,1,1,0,0.732712421894586
"20917",0,1,1,0,0.738391846666827
"20918",0,1,1,0,0.755250729894349
"20919",0,1,1,0,0.914951590620096
"20920",0,1,1,0,0.900389745110114
"20921",0,1,1,0,0.510350179041067
"20922",0,1,1,0,0.853456284417202
"20923",0,1,1,0,0.711520852107347
"20924",0,1,1,0,0.724927254974054
"20925",0,1,1,0,0.950882552066826
"20926",0,1,1,0,0.823828665018972
"20927",0,1,1,0,0.60657731547493
"20928",0,1,1,0,0.78953138403453
"20929",0,1,1,0,0.86699732678946
"20930",0,1,1,0,0.494219751809444
"20931",0,1,1,0,0.876853051802045
"20932",0,1,1,0,0.98046888481363
"20933",0,1,1,0,0.467535016154294
"20934",0,1,1,0,0.746397431373303
"20935",0,1,1,0,0.578252004284706
"20936",0,1,1,0,0.655531867827437
"20937",0,1,1,0,0.899628238699445
"20938",0,1,1,0,0.941872071050109
"20939",0,1,1,0,0.39340098188649
"20940",0,1,1,0,0.888729193228657
"20941",0,1,1,0,0.363716324046877
"20942",0,1,1,0,0.531150290911352
"20943",0,1,1,0,0.880084745863502
"20944",0,1,1,0,0.943500414557125
"20945",0,1,1,0,0.799786133438735
"20946",0,1,1,0,0.955884618186932
"20947",0,1,1,0,0.687144568417768
"20948",0,1,1,0,0.705260303446803
"20949",0,1,1,0,0.937760838478246
"20950",0,1,1,0,0.832549390348996
"20951",0,1,1,0,0.804696088009673
"20952",0,1,1,0,0.98818956292823
"20953",0,1,1,0,0.394201903795633
"20954",0,1,1,0,0.951304509882073
"20955",0,1,1,0,0.588764851657973
"20956",0,1,1,0,0.519561987576848
"20957",0,1,1,0,0.987337769728311
"20958",0,1,1,0,0.547317054814505
"20959",0,1,1,0,0.266220610799274
"20960",0,1,1,0,0.585898144908549
"20961",0,1,1,0,0.668856463190913
"20962",0,1,1,0,0.733633673542739
"20963",0,1,1,0,0.99097563630105
"20964",0,1,1,0,0.843318013066987
"20965",0,1,1,0,0.90767431300326
"20966",0,1,1,0,0.883881852528471
"20967",0,1,1,0,0.911701294950342
"20968",0,1,1,0,0.461197290232773
"20969",0,1,1,0,0.959674843033869
"20970",0,1,1,0,0.670739723731884
"20971",0,1,1,0,0.924849743036237
"20972",0,1,1,0,0.345836793174017
"20973",0,1,1,0,0.656954435100085
"20974",0,1,1,0,0.911435208076579
"20975",0,1,1,0,0.610032961474972
"20976",0,1,1,0,0.511602105191581
"20977",0,1,1,0,0.93664398106127
"20978",0,1,1,0,0.508561956398615
"20979",0,1,1,0,0.875918698359497
"20980",0,1,1,0,0.951133881708658
"20981",0,1,1,0,0.328170779855594
"20982",0,1,1,0,0.156479094411741
"20983",0,1,1,0,0.977506797995288
"20984",0,1,1,0,0.99691330814801
"20985",0,1,1,0,0.857889875915917
"20986",0,1,1,0,0.984352948004321
"20987",0,1,1,0,0.493023522876715
"20988",0,1,1,0,0.851426791476731
"20989",0,1,1,0,0.935687884347828
"20990",0,1,1,0,0.977201414029608
"20991",0,1,1,0,0.733329614619451
"20992",0,1,1,0,0.848202797346108
"20993",0,1,1,0,0.754581675292736
"20994",0,1,1,0,0.914613848500941
"20995",0,1,1,0,0.706098274804169
"20996",0,1,1,0,0.337200592236793
"20997",0,1,1,0,0.35631548378658
"20998",0,1,1,0,0.876777431699051
"20999",0,1,1,0,0.87355275165868
"21000",0,1,1,0,0.978214769186651
"21001",0,1,1,0,0.508184761522507
"21002",0,1,1,0,0.800779074100061
"21003",0,1,1,0,0.928681486099931
"21004",0,1,1,0,0.858475832587796
"21005",0,1,1,0,0.991976313978167
"21006",0,1,1,0,0.855237875107479
"21007",0,1,1,0,0.66282441178557
"21008",0,1,1,0,0.702729211858497
"21009",0,1,1,0,0.764552294017425
"21010",0,1,1,0,0.841848672187233
"21011",0,1,1,0,0.53167555985009
"21012",0,1,1,0,0.721776576790651
"21013",0,1,1,0,0.973801585268754
"21014",0,1,1,0,0.574190069575586
"21015",0,1,1,0,0.865115955802233
"21016",0,1,1,0,0.711260773119764
"21017",0,1,1,0,0.422179705442488
"21018",0,1,1,0,0.51258960673097
"21019",0,1,1,0,0.443309243084979
"21020",0,1,1,0,0.786547634038657
"21021",0,1,1,0,0.954381764271328
"21022",0,1,1,0,0.90000014662739
"21023",0,1,1,0,0.768550924004015
"21024",0,1,1,0,0.963819105716388
"21025",0,1,1,0,0.745543689859097
"21026",0,1,1,0,0.940451938857976
"21027",0,1,1,0,0.799800205942017
"21028",0,1,1,0,0.644093499972554
"21029",0,1,1,0,0.543284606808533
"21030",0,1,1,0,0.949402224326831
"21031",0,1,1,0,0.709389015636102
"21032",0,1,1,0,0.954371621945161
"21033",0,1,1,0,0.884131479410016
"21034",0,1,1,0,0.760157877996479
"21035",0,1,1,0,0.87750577643239
"21036",0,1,1,0,0.93332780042435
"21037",0,1,1,0,0.892776026198521
"21038",0,1,1,0,0.4693673114178
"21039",0,1,1,0,0.663656834031618
"21040",0,1,1,0,0.770116312476406
"21041",0,1,1,0,0.705752132697511
"21042",0,1,1,0,0.479583199152188
"21043",0,1,1,0,0.469061599873608
"21044",0,1,1,0,0.83740454716583
"21045",0,1,1,0,0.67134755015004
"21046",0,1,1,0,0.884314792476518
"21047",0,1,1,0,0.836147147394658
"21048",0,1,1,0,0.698659731036072
"21049",0,1,1,0,0.811185598466883
"21050",0,1,1,0,0.554181415745028
"21051",0,1,1,0,0.96000086110842
"21052",0,1,1,0,0.973096839828937
"21053",0,1,1,0,0.716654100754356
"21054",0,1,1,0,0.844513679256349
"21055",0,1,1,0,0.93848481574062
"21056",0,1,1,0,0.713049018892576
"21057",0,1,1,0,0.837729294928971
"21058",0,1,1,0,0.58054503231352
"21059",0,1,1,0,0.998333235478044
"21060",0,1,1,0,0.313611265205116
"21061",0,1,1,0,0.905013379864539
"21062",0,1,1,0,0.537182931777637
"21063",0,1,1,0,0.428685572015386
"21064",0,1,1,0,0.847334180918517
"21065",0,1,1,0,0.9674507902519
"21066",0,1,1,0,0.888627873954897
"21067",0,1,1,0,0.41699232878266
"21068",0,1,1,0,0.552565580120179
"21069",0,1,1,0,0.326919284889169
"21070",0,1,1,0,0.920708352757188
"21071",0,1,1,0,0.695086992584268
"21072",0,1,1,0,0.904494054789135
"21073",0,1,1,0,0.655774266159341
"21074",0,1,1,0,0.630008626045347
"21075",0,1,1,0,0.410004046985724
"21076",0,1,1,0,0.844450966690588
"21077",0,1,1,0,0.911534588952323
"21078",0,1,1,0,0.70975239826843
"21079",0,1,1,0,0.690498548987662
"21080",0,1,1,0,0.987614015386932
"21081",0,1,1,0,0.965057753351897
"21082",0,1,1,0,0.624126079894388
"21083",0,1,1,0,0.956551421446701
"21084",0,1,1,0,0.925412846822543
"21085",0,1,1,0,0.886122552685956
"21086",0,1,1,0,0.704385898655178
"21087",0,1,1,0,0.508604006097783
"21088",0,1,1,0,0.664817909155914
"21089",0,1,1,0,0.887786749321538
"21090",0,1,1,0,0.667961506345696
"21091",0,1,1,0,0.717208140767803
"21092",0,1,1,0,0.553654307586604
"21093",0,1,1,0,0.865550397856434
"21094",0,1,1,0,0.991735102193114
"21095",0,1,1,0,0.834321051839709
"21096",0,1,1,0,0.895593321590329
"21097",0,1,1,0,0.580364397307365
"21098",0,1,1,0,0.716288693979362
"21099",0,1,1,0,0.609839970872598
"21100",0,1,1,0,0.980656012080641
"21101",0,1,1,0,0.36123964255189
"21102",0,1,1,0,0.756623960360904
"21103",0,1,1,0,0.930118274559908
"21104",0,1,1,0,0.894428942753834
"21105",0,1,1,0,0.960319070952411
"21106",0,1,1,0,0.54121791359712
"21107",0,1,1,0,0.644323939158272
"21108",0,1,1,0,0.891436383785889
"21109",0,1,1,0,0.918549996845363
"21110",0,1,1,0,0.460527651121323
"21111",0,1,1,0,0.738607064176682
"21112",0,1,1,0,0.538270754029221
"21113",0,1,1,0,0.353426843966271
"21114",0,1,1,0,0.918331226192323
"21115",0,1,1,0,0.350217211979234
"21116",0,1,1,0,0.944680042055814
"21117",0,1,1,0,0.648620792845401
"21118",0,1,1,0,0.877428492111163
"21119",0,1,1,0,0.851957458999968
"21120",0,1,1,0,0.993629522667068
"21121",0,1,1,0,0.94602428871168
"21122",0,1,1,0,0.580497765475664
"21123",0,1,1,0,0.74457216358346
"21124",0,1,1,0,0.443164243380501
"21125",0,1,1,0,0.880006548135362
"21126",0,1,1,0,0.79440788947869
"21127",0,1,1,0,0.669832801486185
"21128",0,1,1,0,0.789278820685358
"21129",0,1,1,0,0.903151350402656
"21130",0,1,1,0,0.724771388696483
"21131",0,1,1,0,0.662068206251273
"21132",0,1,1,0,0.419507797724809
"21133",0,1,1,0,0.831032382456612
"21134",0,1,1,0,0.757679685843752
"21135",0,1,1,0,0.894968427623147
"21136",0,1,1,0,0.996338196009971
"21137",0,1,1,0,0.928559849627718
"21138",0,1,1,0,0.985243040214741
"21139",0,1,1,0,0.810104834459842
"21140",0,1,1,0,0.917122249391051
"21141",0,1,1,0,0.856399740542196
"21142",0,1,1,0,0.395910007640196
"21143",0,1,1,0,0.718601006749539
"21144",0,1,1,0,0.527929084582286
"21145",0,1,1,0,0.852022905238684
"21146",0,1,1,0,0.944246193300184
"21147",0,1,1,0,0.769317462476406
"21148",0,1,1,0,0.657706977231186
"21149",0,1,1,0,0.776208122392485
"21150",0,1,1,0,0.655052320579065
"21151",0,1,1,0,0.924342145082647
"21152",0,1,1,0,0.28525794423483
"21153",0,1,1,0,0.956730351142177
"21154",0,1,1,0,0.610641559041721
"21155",0,1,1,0,0.574040407221
"21156",0,1,1,0,0.598773739364907
"21157",0,1,1,0,0.537801517469519
"21158",0,1,1,0,0.382399525672071
"21159",0,1,1,0,0.908496743374399
"21160",0,1,1,0,0.769744588392933
"21161",0,1,1,0,0.988745288788864
"21162",0,1,1,0,0.74934905256321
"21163",0,1,1,0,0.838821356888584
"21164",0,1,1,0,0.944652389493493
"21165",0,1,1,0,0.269601027200994
"21166",0,1,1,0,0.96605152080184
"21167",0,1,1,0,0.848980343098919
"21168",0,1,1,0,0.924553349159693
"21169",0,1,1,0,0.745961293871451
"21170",0,1,1,0,0.868316043161854
"21171",0,1,1,0,0.959056912615186
"21172",0,1,1,0,0.702210116885946
"21173",0,1,1,0,0.504238415221356
"21174",0,1,1,0,0.857553253582655
"21175",0,1,1,0,0.481801575141582
"21176",0,1,1,0,0.968243579128763
"21177",0,1,1,0,0.405964981340161
"21178",0,1,1,0,0.880116655526848
"21179",0,1,1,0,0.331539281801969
"21180",0,1,1,0,0.713304292338758
"21181",0,1,1,0,0.698441160044444
"21182",0,1,1,0,0.812174454574948
"21183",0,1,1,0,0.967750415540143
"21184",0,1,1,0,0.42067903244267
"21185",0,1,1,0,0.984494764308042
"21186",0,1,1,0,0.812110266190108
"21187",0,1,1,0,0.60302190965885
"21188",0,1,1,0,0.721494567454559
"21189",0,1,1,0,0.828785278187636
"21190",0,1,1,0,0.810672702507025
"21191",0,1,1,0,0.956421594106805
"21192",0,1,1,0,0.827305391595338
"21193",0,1,1,0,0.712351179297444
"21194",0,1,1,0,0.836926257644407
"21195",0,1,1,0,0.439861674862573
"21196",0,1,1,0,0.371121019147053
"21197",0,1,1,0,0.946663114539469
"21198",0,1,1,0,0.820329411954048
"21199",0,1,1,0,0.870216233343992
"21200",0,1,1,0,0.943117248487691
"21201",0,1,1,0,0.510260519361673
"21202",0,1,1,0,0.725329010330794
"21203",0,1,1,0,0.782407666060887
"21204",0,1,1,0,0.875828541336771
"21205",0,1,1,0,0.791977454947747
"21206",0,1,1,0,0.824153918921847
"21207",0,1,1,0,0.748008813199784
"21208",0,1,1,0,0.354972330761314
"21209",0,1,1,0,0.852181998995532
"21210",0,1,1,0,0.918346464142338
"21211",0,1,1,0,0.560673112353279
"21212",0,1,1,0,0.5797583408633
"21213",0,1,1,0,0.734780038386006
"21214",0,1,1,0,0.838312691577728
"21215",0,1,1,0,0.931337325516993
"21216",0,1,1,0,0.760053671159423
"21217",0,1,1,0,0.879408547612019
"21218",0,1,1,0,0.87912115731925
"21219",0,1,1,0,0.977116574495789
"21220",0,1,1,0,0.998477457826886
"21221",0,1,1,0,0.798386230585891
"21222",0,1,1,0,0.639083036270264
"21223",0,1,1,0,0.985326740005803
"21224",0,1,1,0,0.781189106755999
"21225",0,1,1,0,0.815593271602641
"21226",0,1,1,0,0.875799265188497
"21227",0,1,1,0,0.681605347075819
"21228",0,1,1,0,0.521261978635697
"21229",0,1,1,0,0.936344795610599
"21230",0,1,1,0,0.68660474541488
"21231",0,1,1,0,0.95523132990015
"21232",0,1,1,0,0.490020058951654
"21233",0,1,1,0,0.656394149301117
"21234",0,1,1,0,0.912328402785303
"21235",0,1,1,0,0.937268003025589
"21236",0,1,1,0,0.857579712247893
"21237",0,1,1,0,0.881219671227322
"21238",0,1,1,0,0.700401670422568
"21239",0,1,1,0,0.694630737694172
"21240",0,1,1,0,0.683729233903136
"21241",0,1,1,0,0.603501594805646
"21242",0,1,1,0,0.776356409233936
"21243",0,1,1,0,0.953944773364804
"21244",0,1,1,0,0.936666869961304
"21245",0,1,1,0,0.997753463409074
"21246",0,1,1,0,0.542180891833187
"21247",0,1,1,0,0.89958058705709
"21248",0,1,1,0,0.894686855451513
"21249",0,1,1,0,0.826029536998599
"21250",0,1,1,0,0.94492617124552
"21251",0,1,1,0,0.956964687067429
"21252",0,1,1,0,0.861893943133853
"21253",0,1,1,0,0.818188137223891
"21254",0,1,1,0,0.995705012323808
"21255",0,1,1,0,0.991518217694181
"21256",0,1,1,0,0.568077401553068
"21257",0,1,1,0,0.781003213613222
"21258",0,1,1,0,0.984617072846776
"21259",0,1,1,0,0.773448849609395
"21260",0,1,1,0,0.734846300091795
"21261",0,1,1,0,0.983626637079534
"21262",0,1,1,0,0.796672223736038
"21263",0,1,1,0,0.923406605054121
"21264",0,1,1,0,0.952686020094961
"21265",0,1,1,0,0.956257272392809
"21266",0,1,1,0,0.644540378795895
"21267",0,1,1,0,0.89199887954728
"21268",0,1,1,0,0.924187407408127
"21269",0,1,1,0,0.786560722498186
"21270",0,1,1,0,0.719179341356396
"21271",0,1,1,0,0.498185072911786
"21272",0,1,1,0,0.906303823817764
"21273",0,1,1,0,0.763898596335375
"21274",0,1,1,0,0.727992368880429
"21275",0,1,1,0,0.56425616984295
"21276",0,1,1,0,0.944853673044692
"21277",0,1,1,0,0.688808602678692
"21278",0,1,1,0,0.576370657442614
"21279",0,1,1,0,0.535171417738181
"21280",0,1,1,0,0.764360670290028
"21281",0,1,1,0,0.744576754116728
"21282",0,1,1,0,0.375102180262563
"21283",0,1,1,0,0.884850788603404
"21284",0,1,1,0,0.863709824463265
"21285",0,1,1,0,0.519047113775001
"21286",0,1,1,0,0.640241330134964
"21287",0,1,1,0,0.854639736100259
"21288",0,1,1,0,0.690866704188733
"21289",0,1,1,0,0.614377873386612
"21290",0,1,1,0,0.55836701672852
"21291",0,1,1,0,0.895386618424281
"21292",0,1,1,0,0.743946392683693
"21293",0,1,1,0,0.644329371571312
"21294",0,1,1,0,0.575164688160164
"21295",0,1,1,0,0.643545610150036
"21296",0,1,1,0,0.692954541241319
"21297",0,1,1,0,0.620370352807732
"21298",0,1,1,0,0.69952848694299
"21299",0,1,1,0,0.548912045105107
"21300",0,1,1,0,0.670040199199382
"21301",0,1,1,0,0.435580116619203
"21302",0,1,1,0,0.464335045348364
"21303",0,1,1,0,0.401054395205816
"21304",0,1,1,0,0.445976513609293
"21305",0,1,1,0,0.680243331986268
"21306",0,1,1,0,0.726935938132045
"21307",0,1,1,0,0.920666581181312
"21308",0,1,1,0,0.980970066448378
"21309",0,1,1,0,0.816126508057993
"21310",0,1,1,0,0.713915145511931
"21311",0,1,1,0,0.204222704887358
"21312",0,1,1,0,0.547592893955062
"21313",0,1,1,0,0.711954318704496
"21314",0,1,1,0,0.826678208883902
"21315",0,1,1,0,0.746217695882485
"21316",0,1,1,0,0.511823793430909
"21317",0,1,1,0,0.898452362083447
"21318",0,1,1,0,0.826392058862391
"21319",0,1,1,0,0.61619980671548
"21320",0,1,1,0,0.237789285171152
"21321",0,1,1,0,0.925284239768287
"21322",0,1,1,0,0.990543841745835
"21323",0,1,1,0,0.796348504979096
"21324",0,1,1,0,0.868180473001123
"21325",0,1,1,0,0.936349031410995
"21326",0,1,1,0,0.754050551285537
"21327",0,1,1,0,0.738045918299103
"21328",0,1,1,0,0.707053495529509
"21329",0,1,1,0,0.610194356677795
"21330",0,1,1,0,0.827699997670365
"21331",0,1,1,0,0.98488994745481
"21332",0,1,1,0,0.303869729175252
"21333",0,1,1,0,0.987210081768305
"21334",0,1,1,0,0.883324363771749
"21335",0,1,1,0,0.924827828302773
"21336",0,1,1,0,0.835168152078641
"21337",0,1,1,0,0.641474797387069
"21338",0,1,1,0,0.846611528328663
"21339",0,1,1,0,0.929705086397221
"21340",0,1,1,0,0.635591413562723
"21341",0,1,1,0,0.477295243378769
"21342",0,1,1,0,0.927861878066626
"21343",0,1,1,0,0.42396743034841
"21344",0,1,1,0,0.703471847764937
"21345",0,1,1,0,0.360816134362247
"21346",0,1,1,0,0.935627600216818
"21347",0,1,1,0,0.903565760054149
"21348",0,1,1,0,0.77158815820274
"21349",0,1,1,0,0.932124036275485
"21350",0,1,1,0,0.664389314723804
"21351",0,1,1,0,0.56990272096739
"21352",0,1,1,0,0.916351036491673
"21353",0,1,1,0,0.912338466609278
"21354",0,1,1,0,0.844827865064616
"21355",0,1,1,0,0.790111336629933
"21356",0,1,1,0,0.862295595941802
"21357",0,1,1,0,0.759834120726393
"21358",0,1,1,0,0.575907467548167
"21359",0,1,1,0,0.545270984657411
"21360",0,1,1,0,0.342546997619992
"21361",0,1,1,0,0.744924990052325
"21362",0,1,1,0,0.763071429839794
"21363",0,1,1,0,0.832103838670425
"21364",0,1,1,0,0.518293621511318
"21365",0,1,1,0,0.80498257315623
"21366",0,1,1,0,0.991068864399754
"21367",0,1,1,0,0.788457154843372
"21368",0,1,1,0,0.733140678704171
"21369",0,1,1,0,0.937225939950676
"21370",0,1,1,0,0.496472363132378
"21371",0,1,1,0,0.764784949843316
"21372",0,1,1,0,0.938034303585186
"21373",0,1,1,0,0.518061608836285
"21374",0,1,1,0,0.73872802879779
"21375",0,1,1,0,0.854746144629887
"21376",0,1,1,0,0.448385007942118
"21377",0,1,1,0,0.566198378345596
"21378",0,1,1,0,0.673022706283518
"21379",0,1,1,0,0.505966167215727
"21380",0,1,1,0,0.789311015568809
"21381",0,1,1,0,0.754613134301268
"21382",0,1,1,0,0.865705242982409
"21383",0,1,1,0,0.347106928587404
"21384",0,1,1,0,0.844300219794337
"21385",0,1,1,0,0.897297755110498
"21386",0,1,1,0,0.783371955301729
"21387",0,1,1,0,0.856764787199743
"21388",0,1,1,0,0.579388941348106
"21389",0,1,1,0,0.914789947747945
"21390",0,1,1,0,0.942958141731314
"21391",0,1,1,0,0.989267256172637
"21392",0,1,1,0,0.389961304878115
"21393",0,1,1,0,0.619973871746757
"21394",0,1,1,0,0.695926982113548
"21395",0,1,1,0,0.611689201661019
"21396",0,1,1,0,0.892379293050201
"21397",0,1,1,0,0.850812564922802
"21398",0,1,1,0,0.671059636836085
"21399",0,1,1,0,0.637836357730244
"21400",0,1,1,0,0.849652303081263
"21401",0,1,1,0,0.511061266257971
"21402",0,1,1,0,0.666277218342088
"21403",0,1,1,0,0.995056069379831
"21404",0,1,1,0,0.517535325892332
"21405",0,1,1,0,0.449490495194991
"21406",0,1,1,0,0.964198043800531
"21407",0,1,1,0,0.811928856644826
"21408",0,1,1,0,0.505836004518916
"21409",0,1,1,0,0.510617813503267
"21410",0,1,1,0,0.878610498798402
"21411",0,1,1,0,0.909603736476308
"21412",0,1,1,0,0.947573039607193
"21413",0,1,1,0,0.965443529531437
"21414",0,1,1,0,0.933955787701434
"21415",0,1,1,0,0.809934345320153
"21416",0,1,1,0,0.981341512720814
"21417",0,1,1,0,0.542944611363355
"21418",0,1,1,0,0.644983603284435
"21419",0,1,1,0,0.643433676298453
"21420",0,1,1,0,0.733014902831896
"21421",0,1,1,0,0.984204678599532
"21422",0,1,1,0,0.651506758475097
"21423",0,1,1,0,0.542430028965867
"21424",0,1,1,0,0.372429464308615
"21425",0,1,1,0,0.742447503921492
"21426",0,1,1,0,0.821220794429129
"21427",0,1,1,0,0.715065870673889
"21428",0,1,1,0,0.852717163752082
"21429",0,1,1,0,0.699281916769503
"21430",0,1,1,0,0.469050688407711
"21431",0,1,1,0,0.958062377137515
"21432",0,1,1,0,0.846164661614582
"21433",0,1,1,0,0.681318679929223
"21434",0,1,1,0,0.671984506184113
"21435",0,1,1,0,0.814860053648471
"21436",0,1,1,0,0.903557946835014
"21437",0,1,1,0,0.632615284112018
"21438",0,1,1,0,0.686868830711224
"21439",0,1,1,0,0.917755034702237
"21440",0,1,1,0,0.593135272444842
"21441",0,1,1,0,0.795341847566839
"21442",0,1,1,0,0.494012583382728
"21443",0,1,1,0,0.992520540951313
"21444",0,1,1,0,0.771907891483712
"21445",0,1,1,0,0.758498851685832
"21446",0,1,1,0,0.849634917100121
"21447",0,1,1,0,0.974615719598348
"21448",0,1,1,0,0.98814395023926
"21449",0,1,1,0,0.674497997512042
"21450",0,1,1,0,0.769588374552298
"21451",0,1,1,0,0.776350208771055
"21452",0,1,1,0,0.746003963144764
"21453",0,1,1,0,0.312106286686335
"21454",0,1,1,0,0.681223076389014
"21455",0,1,1,0,0.583248016359785
"21456",0,1,1,0,0.903139559406684
"21457",0,1,1,0,0.553539170685688
"21458",0,1,1,0,0.991032165428874
"21459",0,1,1,0,0.941204347750653
"21460",0,1,1,0,0.828349838216337
"21461",0,1,1,0,0.962343903818853
"21462",0,1,1,0,0.889969248220276
"21463",0,1,1,0,0.952914221755533
"21464",0,1,1,0,0.964665932624521
"21465",0,1,1,0,0.517503079310624
"21466",0,1,1,0,0.734262535617282
"21467",0,1,1,0,0.799535470762806
"21468",0,1,1,0,0.622040993489749
"21469",0,1,1,0,0.718784049209375
"21470",0,1,1,0,0.606776970209184
"21471",0,1,1,0,0.917137228867742
"21472",0,1,1,0,0.525154576276254
"21473",0,1,1,0,0.607924946805468
"21474",0,1,1,0,0.920866969996909
"21475",0,1,1,0,0.694296633953357
"21476",0,1,1,0,0.938958183277417
"21477",0,1,1,0,0.662144513996373
"21478",0,1,1,0,0.582838685144247
"21479",0,1,1,0,0.800109194009019
"21480",0,1,1,0,0.810832005220099
"21481",0,1,1,0,0.610123589264351
"21482",0,1,1,0,0.724398538945599
"21483",0,1,1,0,0.67928978705451
"21484",0,1,1,0,0.711468117457834
"21485",0,1,1,0,0.899371453312119
"21486",0,1,1,0,0.659972883381796
"21487",0,1,1,0,0.493300994253354
"21488",0,1,1,0,0.903294771228185
"21489",0,1,1,0,0.694509218308868
"21490",0,1,1,0,0.928038653189473
"21491",0,1,1,0,0.924804894669362
"21492",0,1,1,0,0.784610939685511
"21493",0,1,1,0,0.912208305890688
"21494",0,1,1,0,0.94162987940873
"21495",0,1,1,0,0.477915174382373
"21496",0,1,1,0,0.973738907031741
"21497",0,1,1,0,0.990704234848818
"21498",0,1,1,0,0.829833022633235
"21499",0,1,1,0,0.854969044649149
"21500",0,1,1,0,0.600107117192116
"21501",0,1,1,0,0.827631073330819
"21502",0,1,1,0,0.940573553233169
"21503",0,1,1,0,0.908514947914638
"21504",0,1,1,0,0.889442769334323
"21505",0,1,1,0,0.843425657658868
"21506",0,1,1,0,0.690586240834356
"21507",0,1,1,0,0.91729667046569
"21508",0,1,1,0,0.984560969935461
"21509",0,1,1,0,0.830946685415664
"21510",0,1,1,0,0.914813888171829
"21511",0,1,1,0,0.926137519813986
"21512",0,1,1,0,0.961082603167086
"21513",0,1,1,0,0.958123256563908
"21514",0,1,1,0,0.928419708568203
"21515",0,1,1,0,0.855413524093819
"21516",0,1,1,0,0.804264022303091
"21517",0,1,1,0,0.530421584059316
"21518",0,1,1,0,0.463980181473247
"21519",0,1,1,0,0.858476717344979
"21520",0,1,1,0,0.804976283851759
"21521",0,1,1,0,0.636840626378164
"21522",0,1,1,0,0.941131185063408
"21523",0,1,1,0,0.602778912527959
"21524",0,1,1,0,0.379750152567367
"21525",0,1,1,0,0.686439467310234
"21526",0,1,1,0,0.632859920929569
"21527",0,1,1,0,0.857197236981626
"21528",0,1,1,0,0.503368112672971
"21529",0,1,1,0,0.9824328798845
"21530",0,1,1,0,0.395842439774693
"21531",0,1,1,0,0.957235836580519
"21532",0,1,1,0,0.913097385781917
"21533",0,1,1,0,0.981915211814076
"21534",0,1,1,0,0.964614531134163
"21535",0,1,1,0,0.9011792610419
"21536",0,1,1,0,0.908669697180643
"21537",0,1,1,0,0.760176135125125
"21538",0,1,1,0,0.713870326932192
"21539",0,1,1,0,0.768413885577342
"21540",0,1,1,0,0.963460497809136
"21541",0,1,1,0,0.96606149438001
"21542",0,1,1,0,0.995027704956086
"21543",0,1,1,0,0.821057490536383
"21544",0,1,1,0,0.911119459050569
"21545",0,1,1,0,0.832072824079004
"21546",0,1,1,0,0.892571642054661
"21547",0,1,1,0,0.991851042709952
"21548",0,1,1,0,0.767118130492926
"21549",0,1,1,0,0.825250057728662
"21550",0,1,1,0,0.592800587903829
"21551",0,1,1,0,0.839911911851039
"21552",0,1,1,0,0.432156169707964
"21553",0,1,1,0,0.996578921449426
"21554",0,1,1,0,0.859976516624934
"21555",0,1,1,0,0.940983793755993
"21556",0,1,1,0,0.890406571883565
"21557",0,1,1,0,0.68344977479751
"21558",0,1,1,0,0.900900502361936
"21559",0,1,1,0,0.377986634621315
"21560",0,1,1,0,0.519327600192623
"21561",0,1,1,0,0.758698556572335
"21562",0,1,1,0,0.89384837830699
"21563",0,1,1,0,0.308941033546556
"21564",0,1,1,0,0.686547175691425
"21565",0,1,1,0,0.271500275823886
"21566",0,1,1,0,0.684937544283658
"21567",0,1,1,0,0.727172779262068
"21568",0,1,1,0,0.43735465484426
"21569",0,1,1,0,0.615109520557806
"21570",0,1,1,0,0.441934311477524
"21571",0,1,1,0,0.817625339308048
"21572",0,1,1,0,0.648968165785124
"21573",0,1,1,0,0.55053058857778
"21574",0,1,1,0,0.53225550737475
"21575",0,1,1,0,0.842576390062672
"21576",0,1,1,0,0.641666062852844
"21577",0,1,1,0,0.786544845943535
"21578",0,1,1,0,0.848916520077629
"21579",0,1,1,0,0.75826393986485
"21580",0,1,1,0,0.60604881450229
"21581",0,1,1,0,0.84605929015538
"21582",0,1,1,0,0.580627416936366
"21583",0,1,1,0,0.421002168597324
"21584",0,1,1,0,0.898215636114136
"21585",0,1,1,0,0.83687246263355
"21586",0,1,1,0,0.670077559135019
"21587",0,1,1,0,0.479189293258137
"21588",0,1,1,0,0.4300836472969
"21589",0,1,1,0,0.859399997001542
"21590",0,1,1,0,0.879965696790663
"21591",0,1,1,0,0.531330933405433
"21592",0,1,1,0,0.971119093360232
"21593",0,1,1,0,0.754249426084625
"21594",0,1,1,0,0.849777814758339
"21595",0,1,1,0,0.624768477966847
"21596",0,1,1,0,0.502803155681791
"21597",0,1,1,0,0.693189349072451
"21598",0,1,1,0,0.943663024787466
"21599",0,1,1,0,0.9196834447802
